met,Ta,Tr,RH,v,thermal_load,PMV,PPD,pmv_factor
0.8,28.0,22.0,70.0,0.05,-13.792414829377861,-1.1691867543330958,33.75558417950104,0.08477027183395952
0.8,28.0,22.0,70.0,0.1,-15.15472949537181,-1.2846705388927926,39.482526531756335,0.08477027183395952
0.8,28.0,22.0,70.0,0.2,-17.521884880503386,-1.4853349443636172,50.10416935590395,0.08477027183395952
0.8,28.0,26.0,30.0,0.05,-8.913566056614705,-0.7556054176291832,17.025002768574424,0.08477027183395952
0.8,28.0,26.0,30.0,0.1,-10.22349502109838,-0.8666484520316414,20.853410173483198,0.08477027183395952
0.8,28.0,26.0,30.0,0.2,-13.37207424503351,-1.1335543687353797,32.06669689915512,0.08477027183395952
0.8,28.0,26.0,50.0,0.05,-6.014869656440325,-0.509882135822281,10.435322390407848,0.08477027183395952
0.8,28.0,26.0,50.0,0.1,-7.324798620924,-0.6209251702247393,13.089241882756781,0.08477027183395952
0.8,28.0,26.0,50.0,0.2,-10.47337784485913,-0.8878310869284776,21.64221189052347,0.08477027183395952
0.8,28.0,26.0,70.0,0.05,-3.116173256265931,-0.26415885401537775,6.4488275113156135,0.08477027183395952
0.8,28.0,26.0,70.0,0.1,-4.4261022207496055,-0.37520188841783597,7.931100561337445,0.08477027183395952
0.8,28.0,26.0,70.0,0.2,-7.574681444684735,-0.6421078051215742,13.656259152014798,0.08477027183395952
0.8,28.0,30.0,30.0,0.05,2.0445079116647165,0.17331349143849892,5.622617406216463,0.08477027183395952
0.8,28.0,30.0,30.0,0.1,0.9417514592167535,0.07983252719783224,5.131966736086028,0.08477027183395952
0.8,28.0,30.0,30.0,0.2,-3.034407808584014,-0.25722757478875624,6.373588083168173,0.08477027183395952
0.8,28.0,30.0,50.0,0.05,4.943204311839104,0.4190367732454016,8.660656405156772,0.08477027183395952
0.8,28.0,30.0,50.0,0.1,3.8404478593911406,0.32555580900473496,7.203792912782305,0.08477027183395952
0.8,28.0,30.0,50.0,0.2,-0.1357114084096338,-0.011504292981854158,5.002739701733901,0.08477027183395952
0.8,28.0,30.0,70.0,0.05,7.841900712013498,0.664760055052305,14.284144314475128,0.08477027183395952
0.8,28.0,30.0,70.0,0.1,6.739144259565535,0.5712790908116383,11.836610935548677,0.08477027183395952
0.8,28.0,30.0,70.0,0.2,2.7629849917647604,0.23421898882504916,6.138310564605447,0.08477027183395952
0.8,28.0,34.0,30.0,0.05,13.305149884579144,1.1278811725073492,31.801543352042245,0.08477027183395952
0.8,28.0,34.0,30.0,0.1,12.514439001047684,1.060852395968317,28.750816963157135,0.08477027183395952
0.8,28.0,34.0,30.0,0.2,7.702636512743368,0.6529545910234373,13.954140164740195,0.08477027183395952
0.8,28.0,34.0,50.0,0.05,16.203846284753535,1.3736044543142523,44.11032741704933,0.08477027183395952
0.8,28.0,34.0,50.0,0.1,15.413135401222075,1.30657567777522,40.60715875221899,0.08477027183395952
0.8,28.0,34.0,50.0,0.2,10.601332912917755,0.89867787283034,22.05324021088306,0.08477027183395952
0.8,28.0,34.0,70.0,0.05,19.10254268492792,1.6193277361211547,57.39631736931263,0.08477027183395952
0.8,28.0,34.0,70.0,0.1,18.31183180139646,1.5522989595821224,53.74674070615907,0.08477027183395952
0.8,28.0,34.0,70.0,0.2,13.500029313092142,1.1444011546372428,32.57655252769963,0.08477027183395952
0.8,30.0,18.0,30.0,0.05,-25.585772666585463,-2.1689129040283412,83.7703693489487,0.08477027183395952
0.8,30.0,18.0,30.0,0.1,-25.64779479208716,-2.17417053646684,83.96711120743076,0.08477027183395952
0.8,30.0,18.0,30.0,0.2,-25.745456037285244,-2.182449306769924,84.27414322067297,0.08477027183395952
0.8,30.0,18.0,50.0,0.05,-22.331313516348324,-1.893031517190222,71.71232012650007,0.08477027183395952
0.8,30.0,18.0,50.0,0.1,-22.393335641850022,-1.8982891496287209,71.96988982876763,0.08477027183395952
0.8,30.0,18.0,50.0,0.2,-22.490996887048105,-1.9065679199318053,72.37364003922966,0.08477027183395952
0.8,30.0,18.0,70.0,0.05,-19.07685436611117,-1.6171501303521014,57.277997660970314,0.08477027183395952
0.8,30.0,18.0,70.0,0.1,-19.13887649161287,-1.6224077627906004,57.56362300292937,0.08477027183395952
0.8,30.0,18.0,70.0,0.2,-19.236537736810966,-1.6306865330936862,58.013028567719886,0.08477027183395952
0.8,30.0,22.0,30.0,0.05,-14.665807807524267,-1.243224514508438,37.38598006766544,0.08477027183395952
0.8,30.0,22.0,30.0,0.1,-15.337786548093788,-1.300188335013158,40.278108535070025,0.08477027183395952
0.8,30.0,22.0,30.0,0.2,-16.18949035384236,-1.3723874981484823,44.045982701305995,0.08477027183395952
0.8,30.0,22.0,50.0,0.05,-11.411348657287128,-0.9673431276703188,24.76501172045198,0.08477027183395952
0.8,30.0,22.0,50.0,0.1,-12.08332739785665,-1.0243069481750389,27.154239663633632,0.08477027183395952
0.8,30.0,22.0,50.0,0.2,-12.93503120360522,-1.0965061113103631,30.354394738607922,0.08477027183395952
0.8,30.0,22.0,70.0,0.05,-8.156889507049982,-0.691461740832199,15.05280796438636,0.08477027183395952
0.8,30.0,22.0,70.0,0.1,-8.828868247619504,-0.7484255613369192,16.795460325060702,0.08477027183395952
0.8,30.0,22.0,70.0,0.2,-9.680572053368074,-0.8206247244722433,19.203657045537668,0.08477027183395952
0.8,30.0,26.0,30.0,0.05,-3.3847099974916546,-0.286922786566488,6.710170068092779,0.08477027183395952
0.8,30.0,26.0,30.0,0.1,-4.619231275070369,-0.39157349085164267,8.19396490471894,0.08477027183395952
0.8,30.0,26.0,30.0,0.2,-6.252385430469538,-0.5300164125515907,10.876862165028044,0.08477027183395952
0.8,30.0,26.0,50.0,0.05,-0.13025084725451563,-0.011041399728368831,5.002523663692827,0.08477027183395952
0.8,30.0,26.0,50.0,0.1,-1.3647721248332303,-0.11569210401352346,5.277234558136271,0.08477027183395952
0.8,30.0,26.0,50.0,0.2,-2.9979262802323987,-0.2541350257134715,6.340670448998509,0.08477027183395952
0.8,30.0,26.0,70.0,0.05,3.1242083029826304,0.26483998710975093,6.456330376447298,0.08477027183395952
0.8,30.0,26.0,70.0,0.1,1.8896870254039158,0.1601892828245963,5.531790821458969,0.08477027183395952
0.8,30.0,26.0,70.0,0.2,0.25653287000474734,0.02174636112464823,5.009789561785354,0.08477027183395952
0.8,30.0,30.0,30.0,0.05,7.855564804537522,0.6659183638899309,14.31684837516569,0.08477027183395952
0.8,30.0,30.0,30.0,0.1,6.517138910306663,0.5524596370063706,11.389725646255187,0.08477027183395952
0.8,30.0,30.0,30.0,0.2,4.094830507843881,0.3471198952639163,7.506827094767786,0.08477027183395952
0.8,30.0,30.0,50.0,0.05,11.110023954774661,0.94179975072805,23.734330450703055,0.08477027183395952
0.8,30.0,30.0,50.0,0.1,9.771598060543802,0.8283410238444897,19.47407965001507,0.08477027183395952
0.8,30.0,30.0,50.0,0.2,7.34928965808102,0.6230012821020354,13.14395478876925,0.08477027183395952
0.8,30.0,30.0,70.0,0.05,14.3644831050118,1.2176811375661691,36.11598287365286,0.08477027183395952
0.8,30.0,30.0,70.0,0.1,13.026057210780941,1.1042224106826088,30.707236003215257,0.08477027183395952
0.8,30.0,30.0,70.0,0.2,10.603748808318166,0.8988826689401552,22.061046858005994,0.08477027183395952
0.8,30.0,34.0,30.0,0.05,19.345050473041987,1.6398851872414364,58.511812814108545,0.08477027183395952
0.8,30.0,34.0,30.0,0.1,18.080514502586716,1.5326901292821233,52.67845316808876,0.08477027183395952
0.8,30.0,34.0,30.0,0.2,14.819503236561225,1.256253317807538,38.04041205897047,0.08477027183395952
0.8,30.0,34.0,50.0,0.05,22.599509623279125,1.9157665740795555,72.81958423623698,0.08477027183395952
0.8,30.0,34.0,50.0,0.1,21.334973652823855,1.8085715161202425,67.46215295499145,0.08477027183395952
0.8,30.0,34.0,50.0,0.2,18.073962386798364,1.532134704645657,52.64820526933921,0.08477027183395952
0.8,30.0,34.0,70.0,0.05,25.853968773516268,2.191647960917675,84.61131033624156,0.08477027183395952
0.8,30.0,34.0,70.0,0.1,24.589432803060998,2.084452902958362,80.42768140799211,0.08477027183395952
0.8,30.0,34.0,70.0,0.2,21.328421537035506,1.8080160914837766,67.43356617731426,0.08477027183395952
0.8,32.0,18.0,30.0,0.05,-21.1695478376273,-1.7945483247976761,66.73814316768755,0.08477027183395952
0.8,32.0,18.0,30.0,0.1,-19.994266603344464,-1.6949194150861686,61.47947807502925,0.08477027183395952
0.8,32.0,18.0,30.0,0.2,-18.538480835167654,-1.571512059785811,54.7937708777623,0.08477027183395952
0.8,32.0,18.0,50.0,0.05,-17.521809010593792,-1.485328512850757,50.103820590330685,0.08477027183395952
0.8,32.0,18.0,50.0,0.1,-16.346527776310957,-1.3856996031392497,44.75116475353723,0.08477027183395952
0.8,32.0,18.0,50.0,0.2,-14.890742008134147,-1.2622922478388918,38.34521381103661,0.08477027183395952
0.8,32.0,18.0,70.0,0.05,-13.874070183560285,-1.176108700903838,34.08824784469019,0.08477027183395952
0.8,32.0,18.0,70.0,0.1,-12.69878894927745,-1.0764797911923307,29.448205138447506,0.08477027183395952
0.8,32.0,18.0,70.0,0.2,-11.24300318110064,-0.9530724358919729,24.186024396373583,0.08477027183395952
0.8,32.0,22.0,30.0,0.05,-10.256197058754289,-0.8694206126532572,20.95559023314773,0.08477027183395952
0.8,32.0,22.0,30.0,0.1,-9.692775268572106,-0.8216591943423375,19.23976553929765,0.08477027183395952
0.8,32.0,22.0,30.0,0.2,-8.99348945945934,-0.7623805462142179,17.243628559636775,0.08477027183395952
0.8,32.0,22.0,50.0,0.05,-6.608458231720782,-0.5602008007063382,11.57168717703172,0.08477027183395952
0.8,32.0,22.0,50.0,0.1,-6.045036441538599,-0.5124393823954184,10.49042981310292,0.08477027183395952
0.8,32.0,22.0,50.0,0.2,-5.345750632425833,-0.4531607342672989,9.285597687816207,0.08477027183395952
0.8,32.0,22.0,70.0,0.05,-2.960719404687275,-0.2509809887594191,6.307512615579256,0.08477027183395952
0.8,32.0,22.0,70.0,0.1,-2.397297614505092,-0.20321957044849936,5.856442155086313,0.08477027183395952
0.8,32.0,22.0,70.0,0.2,-1.6980118053923263,-0.1439409223203799,5.429287960607994,0.08477027183395952
0.8,32.0,26.0,30.0,0.05,1.087021655418205,0.09214712121920192,5.175836578264523,0.08477027183395952
0.8,32.0,26.0,30.0,0.1,1.0169098326614403,0.08620372294533658,5.153878249463972,0.08477027183395952
0.8,32.0,26.0,30.0,0.2,0.9321927156344927,0.07902222990597287,5.129300674069938,0.08477027183395952
0.8,32.0,26.0,50.0,0.05,4.734760482451712,0.40136693316612093,8.356684269261137,0.08477027183395952
0.8,32.0,26.0,50.0,0.1,4.66464865969494,0.395423534892255,8.257444638406184,0.08477027183395952
0.8,32.0,26.0,50.0,0.2,4.579931542668,0.3882420418528919,8.139547091283035,0.08477027183395952
0.8,32.0,26.0,70.0,0.05,8.382499309485219,0.71058674511304,15.622300734752429,0.08477027183395952
0.8,32.0,26.0,70.0,0.1,8.312387486728454,0.7046433468391746,15.443631255881812,0.08477027183395952
0.8,32.0,26.0,70.0,0.2,8.227670369701507,0.697461853799811,15.2297758400139,0.08477027183395952
0.8,32.0,30.0,30.0,0.05,12.869541945700213,1.0909545691155513,30.101798871516053,0.08477027183395952
0.8,32.0,30.0,30.0,0.1,12.144061288966348,1.0294553766339423,27.376204584576286,0.08477027183395952
0.8,32.0,30.0,30.0,0.2,11.247461790314276,0.9534503934070142,24.201255888975183,0.08477027183395952
0.8,32.0,30.0,50.0,0.05,16.517280772733717,1.40017438106247,45.521100859237755,0.08477027183395952
0.8,32.0,30.0,50.0,0.1,15.791800115999859,1.3386751885808614,42.27391911065483,0.08477027183395952
0.8,32.0,30.0,50.0,0.2,14.895200617347786,1.2626702053539336,38.36432080052644,0.08477027183395952
0.8,32.0,30.0,70.0,0.05,20.165019599767223,1.7093941930093892,62.25400650756889,0.08477027183395952
0.8,32.0,30.0,70.0,0.1,19.439538943033362,1.6478950005277802,58.94559855470476,0.08477027183395952
0.8,32.0,30.0,70.0,0.2,18.54293944438129,1.5718900173008523,54.81436623940044,0.08477027183395952
0.8,32.0,34.0,30.0,0.05,24.979041640279476,2.1174801499982854,81.77499414714254,0.08477027183395952
0.8,32.0,34.0,30.0,0.1,23.697923957857295,2.008879455808065,77.16146043380016,0.08477027183395952
0.8,32.0,34.0,30.0,0.2,21.96121070588037,1.8616578013403409,70.15736579970653,0.08477027183395952
0.8,32.0,34.0,50.0,0.05,28.626780467312983,2.4266999619452045,91.76897430108316,0.08477027183395952
0.8,32.0,34.0,50.0,0.1,27.345662784890802,2.3180992677549837,88.81268570917264,0.08477027183395952
0.8,32.0,34.0,50.0,0.2,25.608949532913876,2.17087761328726,83.84404826855199,0.08477027183395952
0.8,32.0,34.0,70.0,0.05,32.27451929434649,2.7359197738921233,97.15891907089917,0.08477027183395952
0.8,32.0,34.0,70.0,0.1,30.993401611924305,2.6273190797019024,95.72794988164988,0.08477027183395952
0.8,32.0,34.0,70.0,0.2,29.25668835994738,2.4800974252341788,93.00604140647239,0.08477027183395952
0.9,18.0,18.0,30.0,0.05,-54.71120418433666,-4.051226211705193,99.99968226756722,0.07404746929085183
0.9,18.0,18.0,30.0,0.1,-54.71120418433666,-4.051226211705193,99.99968226756722,0.07404746929085183
0.9,18.0,18.0,30.0,0.2,-61.76975509320034,-4.573894043367191,99.99999957860543,0.07404746929085183
0.9,18.0,18.0,50.0,0.05,-53.08826331299358,-3.9310515473735483,99.99890865423437,0.07404746929085183
0.9,18.0,18.0,50.0,0.1,-53.08826331299358,-3.9310515473735483,99.99890865423437,0.07404746929085183
0.9,18.0,18.0,50.0,0.2,-60.146814221857234,-4.453719379035544,99.99999764916163,0.07404746929085183
0.9,18.0,18.0,70.0,0.05,-51.46532244165048,-3.8108768830419013,99.99659493237283,0.07404746929085183
0.9,18.0,18.0,70.0,0.1,-51.46532244165048,-3.8108768830419013,99.99659493237283,0.07404746929085183
0.9,18.0,18.0,70.0,0.2,-58.52387335051413,-4.333544714703897,99.99998838659728,0.07404746929085183
0.9,18.0,22.0,30.0,0.05,-45.04462997951769,-3.33544085512612,99.8673819038679,0.07404746929085183
0.9,18.0,22.0,30.0,0.1,-45.04462997951769,-3.33544085512612,99.8673819038679,0.07404746929085183
0.9,18.0,22.0,30.0,0.2,-52.15340325875744,-3.8618275262162536,99.99787402192828,0.07404746929085183
0.9,18.0,22.0,50.0,0.05,-43.42168910817458,-3.215266190794473,99.72257620959336,0.07404746929085183
0.9,18.0,22.0,50.0,0.1,-43.42168910817458,-3.215266190794473,99.72257620959336,0.07404746929085183
0.9,18.0,22.0,50.0,0.2,-50.53046238741434,-3.741652861884607,99.99370855144512,0.07404746929085183
0.9,18.0,22.0,70.0,0.05,-41.79874823683148,-3.0950915264628263,99.45692964945363,0.07404746929085183
0.9,18.0,22.0,70.0,0.1,-41.79874823683148,-3.0950915264628263,99.45692964945363,0.07404746929085183
0.9,18.0,22.0,70.0,0.2,-48.907521516071235,-3.62147819755296,99.98294418776482,0.07404746929085183
0.9,18.0,26.0,30.0,0.05,-35.03866787859685,-2.5945246837327565,95.20441350739617,0.07404746929085183
0.9,18.0,26.0,30.0,0.1,-35.03866787859685,-2.5945246837327565,95.20441350739617,0.07404746929085183
0.9,18.0,26.0,30.0,0.2,-42.15338528692457,-3.1213515025389924,99.52850635242815,0.07404746929085183
0.9,18.0,26.0,50.0,0.05,-33.41572700725377,-2.4743500194011117,92.8795587999208,0.07404746929085183
0.9,18.0,26.0,50.0,0.1,-33.41572700725377,-2.4743500194011117,92.8795587999208,0.07404746929085183
0.9,18.0,26.0,50.0,0.2,-40.53044441558149,-3.0011768382073476,99.12098747329551,0.07404746929085183
0.9,18.0,26.0,70.0,0.05,-31.792786135910667,-2.354175355069465,89.8613069147884,0.07404746929085183
0.9,18.0,26.0,70.0,0.1,-31.792786135910667,-2.354175355069465,89.8613069147884,0.07404746929085183
0.9,18.0,26.0,70.0,0.2,-38.90750354423839,-2.881002173875701,98.45458760796066,0.07404746929085183
0.9,18.0,30.0,30.0,0.05,-24.686327814569218,-1.8279601007532156,68.45522160301171,0.07404746929085183
0.9,18.0,30.0,30.0,0.1,-24.686327814569218,-1.8279601007532156,68.45522160301171,0.07404746929085183
0.9,18.0,30.0,30.0,0.2,-31.760725424915485,-2.3518013405566065,89.79435017705782,0.07404746929085183
0.9,18.0,30.0,50.0,0.05,-23.063386943226114,-1.7077854364215688,62.16807079337494,0.07404746929085183
0.9,18.0,30.0,50.0,0.1,-23.063386943226114,-1.7077854364215688,62.16807079337494,0.07404746929085183
0.9,18.0,30.0,50.0,0.2,-30.13778455357238,-2.2316266762249595,86.02750864203661,0.07404746929085183
0.9,18.0,30.0,70.0,0.05,-21.440446071883038,-1.587610772089924,55.670806997096925,0.07404746929085183
0.9,18.0,30.0,70.0,0.1,-21.440446071883038,-1.587610772089924,55.670806997096925,0.07404746929085183
0.9,18.0,30.0,70.0,0.2,-28.514843682229277,-2.111452011893313,81.53286410729402,0.07404746929085183
0.9,18.0,34.0,30.0,0.05,-13.980681293768306,-1.0352340687654953,27.626507228850087,0.07404746929085183
0.9,18.0,34.0,30.0,0.1,-13.980681293768306,-1.0352340687654953,27.626507228850087,0.07404746929085183
0.9,18.0,34.0,30.0,0.2,-20.946488641136206,-1.5510344744057099,53.67783463825445,0.07404746929085183
0.9,18.0,34.0,50.0,0.05,-12.357740422425202,-0.9150594044338485,22.683061218578942,0.07404746929085183
0.9,18.0,34.0,50.0,0.1,-12.357740422425202,-0.9150594044338485,22.683061218578942,0.07404746929085183
0.9,18.0,34.0,50.0,0.2,-19.3235477697931,-1.430859810074063,47.16308521610309,0.07404746929085183
0.9,18.0,34.0,70.0,0.05,-10.734799551082112,-0.7948847401022028,18.319720671405662,0.07404746929085183
0.9,18.0,34.0,70.0,0.1,-10.734799551082112,-0.7948847401022028,18.319720671405662,0.07404746929085183
0.9,18.0,34.0,70.0,0.2,-17.700606898449998,-1.3106851457424162,40.81933496911526,0.07404746929085183
0.9,20.0,18.0,30.0,0.05,-48.005937483080935,-3.5547181815569884,99.97136755956788,0.07404746929085183
0.9,20.0,18.0,30.0,0.1,-48.005937483080935,-3.5547181815569884,99.97136755956788,0.07404746929085183
0.9,20.0,18.0,30.0,0.2,-54.787671631396314,-4.056888432643093,99.999700951466,0.07404746929085183
0.9,20.0,18.0,50.0,0.05,-46.16732861195664,-3.4185738476345247,99.92362459277994,0.07404746929085183
0.9,20.0,18.0,50.0,0.1,-46.16732861195664,-3.4185738476345247,99.92362459277994,0.07404746929085183
0.9,20.0,18.0,50.0,0.2,-52.94906276027202,-3.920744098720629,99.99879232625139,0.07404746929085183
0.9,20.0,18.0,70.0,0.05,-44.32871974083236,-3.282429513712062,99.8147839266344,0.07404746929085183
0.9,20.0,18.0,70.0,0.1,-44.32871974083236,-3.282429513712062,99.8147839266344,0.07404746929085183
0.9,20.0,18.0,70.0,0.2,-51.11045388914774,-3.784599764798166,99.9956862967307,0.07404746929085183
0.9,20.0,22.0,30.0,0.05,-38.25102237625459,-2.832391404749398,98.08864787265047,0.07404746929085183
0.9,20.0,22.0,30.0,0.1,-38.25102237625459,-2.832391404749398,98.08864787265047,0.07404746929085183
0.9,20.0,22.0,30.0,0.2,-45.16127183554625,-3.344077889378423,99.87456969430302,0.07404746929085183
0.9,20.0,22.0,50.0,0.05,-36.412413505130296,-2.696247070826934,96.68729945432702,0.07404746929085183
0.9,20.0,22.0,50.0,0.1,-36.412413505130296,-2.696247070826934,96.68729945432702,0.07404746929085183
0.9,20.0,22.0,50.0,0.2,-43.32266296442196,-3.207933555455959,99.71043300399435,0.07404746929085183
0.9,20.0,22.0,70.0,0.05,-34.57380463400602,-2.5601027369044713,94.60539646609251,0.07404746929085183
0.9,20.0,22.0,70.0,0.1,-34.57380463400602,-2.5601027369044713,94.60539646609251,0.07404746929085183
0.9,20.0,22.0,70.0,0.2,-41.48405409329768,-3.0717892215334963,99.38588953754103,0.07404746929085183
0.9,20.0,26.0,30.0,0.05,-28.160757214376623,-2.0852328050386872,80.46007571898284,0.07404746929085183
0.9,20.0,26.0,30.0,0.1,-28.160757214376623,-2.0852328050386872,80.46007571898284,0.07404746929085183
0.9,20.0,26.0,30.0,0.2,-35.17195423829927,-2.6043942013597112,95.36672266947292,0.07404746929085183
0.9,20.0,26.0,50.0,0.05,-26.32214834325233,-1.9490884711162233,74.41050356095059,0.07404746929085183
0.9,20.0,26.0,50.0,0.1,-26.32214834325233,-1.9490884711162233,74.41050356095059,0.07404746929085183
0.9,20.0,26.0,50.0,0.2,-33.33334536717498,-2.4682498674372475,92.74357035508682,0.07404746929085183
0.9,20.0,26.0,70.0,0.05,-24.48353947212805,-1.8129441371937605,67.68694039451547,0.07404746929085183
0.9,20.0,26.0,70.0,0.1,-24.48353947212805,-1.8129441371937605,67.68694039451547,0.07404746929085183
0.9,20.0,26.0,70.0,0.2,-31.4947364960507,-2.3321055335147847,89.2277272437636,0.07404746929085183
0.9,20.0,30.0,30.0,0.05,-17.727802526750544,-1.3126989131938465,40.92344126340314,0.07404746929085183
0.9,20.0,30.0,30.0,0.1,-17.727802526750544,-1.3126989131938465,40.92344126340314,0.07404746929085183
0.9,20.0,30.0,30.0,0.2,-24.790432409417654,-1.8356687825432918,68.84735571829498,0.07404746929085183
0.9,20.0,30.0,50.0,0.05,-15.88919365562625,-1.1765545792713825,34.10972625292675,0.07404746929085183
0.9,20.0,30.0,50.0,0.1,-15.88919365562625,-1.1765545792713825,34.10972625292675,0.07404746929085183
0.9,20.0,30.0,50.0,0.2,-22.95182353829336,-1.6995244486208279,61.72620452878941,0.07404746929085183
0.9,20.0,30.0,70.0,0.05,-14.050584784501957,-1.0404102453489188,27.851752729250805,0.07404746929085183
0.9,20.0,30.0,70.0,0.1,-14.050584784501957,-1.0404102453489188,27.851752729250805,0.07404746929085183
0.9,20.0,30.0,70.0,0.2,-21.113214667169082,-1.563380114698365,54.350623316815955,0.07404746929085183
0.9,20.0,34.0,30.0,0.05,-6.9449371592389255,-0.5142550210256401,10.529727638381175,0.07404746929085183
0.9,20.0,34.0,30.0,0.1,-6.9449371592389255,-0.5142550210256401,10.529727638381175,0.07404746929085183
0.9,20.0,34.0,30.0,0.2,-14.007744402381029,-1.037238023469411,27.713594573152818,0.07404746929085183
0.9,20.0,34.0,50.0,0.05,-5.1063282881146534,-0.3781106871031778,7.976968657649309,0.07404746929085183
0.9,20.0,34.0,50.0,0.1,-5.1063282881146534,-0.3781106871031778,7.976968657649309,0.07404746929085183
0.9,20.0,34.0,50.0,0.2,-12.169135531256735,-0.901093689546947,22.145437556422294,0.07404746929085183
0.9,20.0,34.0,70.0,0.05,-3.26771941699036,-0.24196635318071394,6.2150487262867955,0.07404746929085183
0.9,20.0,34.0,70.0,0.1,-3.26771941699036,-0.24196635318071394,6.2150487262867955,0.07404746929085183
0.9,20.0,34.0,70.0,0.2,-10.330526660132456,-0.7649493556244842,17.327034046452354,0.07404746929085183
0.9,22.0,18.0,30.0,0.05,-41.49330457277123,-3.0724741961282396,99.38808460051573,0.07404746929085183
0.9,22.0,18.0,30.0,0.1,-41.62271773281844,-3.0820569131226674,99.41810463480503,0.07404746929085183
0.9,22.0,18.0,30.0,0.2,-47.75696977001643,-3.536282752469431,99.96710812486207,0.07404746929085183
0.9,22.0,18.0,50.0,0.05,-39.414286729642534,-2.9185281862340346,98.69638180590776,0.07404746929085183
0.9,22.0,18.0,50.0,0.1,-39.54369988968974,-2.928110903228462,98.75289173400762,0.07404746929085183
0.9,22.0,18.0,50.0,0.2,-45.67795192688774,-3.382336742575226,99.90244019883733,0.07404746929085183
0.9,22.0,18.0,70.0,0.05,-37.33526888651384,-2.7645821763398293,97.46584674686132,0.07404746929085183
0.9,22.0,18.0,70.0,0.1,-37.464682046561045,-2.774164893334257,97.56244273928091,0.07404746929085183
0.9,22.0,18.0,70.0,0.2,-43.59893408375904,-3.228390732681021,99.74321235936759,0.07404746929085183
0.9,22.0,22.0,30.0,0.05,-31.631924355616015,-2.342263947333025,89.52245237328151,0.07404746929085183
0.9,22.0,22.0,30.0,0.1,-31.631924355616015,-2.342263947333025,89.52245237328151,0.07404746929085183
0.9,22.0,22.0,30.0,0.2,-38.16056243642415,-2.8256930751327514,98.03319465990185,0.07404746929085183
0.9,22.0,22.0,50.0,0.05,-29.55290651248732,-2.18831793743882,84.48973697641227,0.07404746929085183
0.9,22.0,22.0,50.0,0.1,-29.55290651248732,-2.18831793743882,84.48973697641227,0.07404746929085183
0.9,22.0,22.0,50.0,0.2,-36.081544593295455,-2.671747065238546,96.36737214228279,0.07404746929085183
0.9,22.0,22.0,70.0,0.05,-27.473888669358622,-2.0343719275446146,78.29072641625453,0.07404746929085183
0.9,22.0,22.0,70.0,0.1,-27.473888669358622,-2.0343719275446146,78.29072641625453,0.07404746929085183
0.9,22.0,22.0,70.0,0.2,-34.00252675016676,-2.517801055344341,93.79678129117484,0.07404746929085183
0.9,22.0,26.0,30.0,0.05,-21.441548068500815,-1.5876923721506375,55.67525106380351,0.07404746929085183
0.9,22.0,26.0,30.0,0.1,-21.441548068500815,-1.5876923721506375,55.67525106380351,0.07404746929085183
0.9,22.0,26.0,30.0,0.2,-28.181321258713233,-2.086755520480198,80.52324398917219,0.07404746929085183
0.9,22.0,26.0,50.0,0.05,-19.36253022537212,-1.4337463622564324,47.31816333984061,0.07404746929085183
0.9,22.0,26.0,50.0,0.1,-19.36253022537212,-1.4337463622564324,47.31816333984061,0.07404746929085183
0.9,22.0,26.0,50.0,0.2,-26.102303415584537,-1.9328095105859928,73.63817787670064,0.07404746929085183
0.9,22.0,26.0,70.0,0.05,-17.283512382243437,-1.2798003523622283,39.23398769533345,0.07404746929085183
0.9,22.0,26.0,70.0,0.1,-17.283512382243437,-1.2798003523622283,39.23398769533345,0.07404746929085183
0.9,22.0,26.0,70.0,0.2,-24.02328557245584,-1.7788635006917877,65.92298484772157,0.07404746929085183
0.9,22.0,30.0,30.0,0.05,-10.914075761307217,-0.8081596897734264,18.772102851911,0.07404746929085183
0.9,22.0,30.0,30.0,0.1,-10.914075761307217,-0.8081596897734264,18.772102851911,0.07404746929085183
0.9,22.0,30.0,30.0,0.2,-17.810292817614332,-1.3188071104733763,41.23974747519747,0.07404746929085183
0.9,22.0,30.0,50.0,0.05,-8.83505791817852,-0.6542136798792213,13.989048412685051,0.07404746929085183
0.9,22.0,30.0,50.0,0.1,-8.83505791817852,-0.6542136798792213,13.989048412685051,0.07404746929085183
0.9,22.0,30.0,50.0,0.2,-15.73127497448565,-1.1648611005791722,33.54843948453254,0.07404746929085183
0.9,22.0,30.0,70.0,0.05,-6.756040075049832,-0.5002676699850167,10.230665117991052,0.07404746929085183
0.9,22.0,30.0,70.0,0.1,-6.756040075049832,-0.5002676699850167,10.230665117991052,0.07404746929085183
0.9,22.0,30.0,70.0,0.2,-13.652257131356954,-1.010915090684967,26.581491783565866,0.07404746929085183
0.9,22.0,34.0,30.0,0.05,-0.04167574718304223,-0.0030859836097096244,5.00019713704917,0.07404746929085183
0.9,22.0,34.0,30.0,0.1,-0.04167574718304223,-0.0030859836097096244,5.00019713704917,0.07404746929085183
0.9,22.0,34.0,30.0,0.2,-7.038526468814091,-0.5211850725523591,10.68103321713508,0.07404746929085183
0.9,22.0,34.0,50.0,0.05,2.037342095945654,0.15086002628449552,5.471592925052278,0.07404746929085183
0.9,22.0,34.0,50.0,0.1,2.037342095945654,0.15086002628449552,5.471592925052278,0.07404746929085183
0.9,22.0,34.0,50.0,0.2,-4.959508625685395,-0.36723906265815404,7.8073829232986185,0.07404746929085183
