profile_id,profile_label,age,sex,height_cm,weight_kg,body_area_m2,clo,met,scenario_id,scenario_label,lever_id,lever_label,baseline_pmv,after_pmv,pmv_change,abs_pmv_improvement,baseline_ppd,after_ppd,ppd_improvement,baseline_load,after_load,load_change,baseline_load_w,after_load_w,load_change_w,dQ_conv,dQ_rad,dE_sk,dQ_res,dQ_conv_w,dQ_rad_w,dE_sk_w,dQ_res_w
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,hot_radiant_gain,Hot radiant gain,air_temp,Directed 1°C air shift,2.3150824397289274,2.141430419414488,-0.17365202031443916,0.17365202031443916,88.72197135499754,82.72000152549676,6.00196982950078,35.42590023068866,32.76863885591138,-2.657261374777285,74.24105090258867,68.67230386435742,-5.568747038231251,3.295960329432482,-1.1758928897794085,0.3442178509932674,0.19297608413094913,6.9072502603147825,-2.464285263539459,0.7213675539861946,0.4044144874697366
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,hot_radiant_gain,Hot radiant gain,radiant,Directed 1°C radiant shift,2.3150824397289274,2.1476469519145893,-0.16743548781433804,0.16743548781433804,88.72197135499754,82.96080121586354,5.761170139133995,35.42590023068866,32.863765602307154,-2.562134628381507,74.24105090258867,68.87165827949939,-5.369392623089283,-1.189919765965417,3.7520543943469225,0.0,0.0,-2.493680988761639,7.863073611850917,0.0,0.0
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,hot_humid_still,Hot humid still air,air_temp,Directed 1°C air shift,2.427882122043654,2.239845799523631,-0.188036322520023,0.188036322520023,91.79787970562204,86.3086652585177,5.489214447104331,37.15198575713012,34.274612629061345,-2.8773731280687755,77.8583592164576,71.82833024117016,-6.030028975287436,3.0871944250272483,-1.0977147182879197,0.6090736613524204,0.27881975997702746,6.469745495869942,-2.3004494944728755,1.27641833803618,0.5843146358541995
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,hot_humid_still,Hot humid still air,radiant,Directed 1°C radiant shift,2.427882122043654,2.2551399495688016,-0.17274217247485257,0.17274217247485257,91.79787970562204,86.82269703756808,4.975182668053961,37.15198575713012,34.5086470739327,-2.6433386831974204,77.8583592164576,72.31878956673451,-5.5395696497230915,-0.869734646694833,3.5130733298922543,0.0,0.0,-1.822678146682085,7.362247796405185,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,severe_cold_bulk,Severe cold bulk,air_temp,Directed 1°C air shift,-3.5356527402084756,-3.287293254585647,0.24835948562282884,0.24835948562282884,99.9669529545889,99.82027300769734,0.14667994689156671,-41.70863987712341,-38.77884526576138,2.929794611362027,-71.10410919079246,-66.10945013294238,4.994659057850072,-3.9464473235000064,1.351794157327575,-0.2144169004249612,-0.1207245447646157,-6.727829587168216,2.3045133969668186,-0.3655339216307034,-0.20580894601792377
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,severe_cold_bulk,Severe cold bulk,radiant,Directed 1°C radiant shift,-3.5356527402084756,-3.3581162291350126,0.17753651107346302,0.17753651107346302,99.9669529545889,99.88552078409239,0.08143217049651241,-41.70863987712341,-39.61431474128799,2.094325135835419,-71.10410919079246,-67.53374286913399,3.5703663216584687,1.2657677434219394,-3.3600928792573583,0.0,0.0,2.1578571754822704,-5.728223497140732,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,cold_radiant_sink,Cold radiant sink,air_temp,Directed 1°C air shift,-3.001952856541522,-2.7854677702110178,0.21648508633050412,0.21648508633050412,99.12434734069987,97.67262739045071,1.4517199502491565,-35.41280205425648,-32.859016609819825,2.553785444436656,-60.37108262067439,-56.017436958144,4.35364566253039,-3.2819655064058075,1.1279556794324392,-0.2657427107776087,-0.13403290668569312,-5.595033413110368,1.922917746275587,-0.4530332031793769,-0.22849679251626753
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,cold_radiant_sink,Cold radiant sink,radiant,Directed 1°C radiant shift,-3.001952856541522,-2.816009261692003,0.18594359484951895,0.18594359484951895,99.12434734069987,97.95076194410106,1.17358539659881,-35.41280205425648,-33.2193020120043,2.1935000422521824,-60.37108262067439,-56.6316447734131,3.739437847261293,1.0180558620885272,-3.211555904340713,0.0,0.0,1.7355625931109024,-5.475000440372213,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,cold_draft,Cold high-airflow draft,air_temp,Directed 1°C air shift,-4.527905107827501,-4.1631076235753905,0.36479748425211067,0.36479748425211067,99.99999917437158,99.99990806052595,9.111384562743297e-05,-53.413832583861,-49.11046683594122,4.303365747919784,-91.05890279641264,-83.7226053546964,7.3362974417162405,-5.987028737010874,2.033873067308196,-0.22638285858359275,-0.12382721963352328,-10.206574616170244,3.467308765861098,-0.38593326330164857,-0.21109832810547946
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,cold_draft,Cold high-airflow draft,radiant,Directed 1°C radiant shift,-4.527905107827501,-4.384045330315678,0.14385977751182288,0.14385977751182288,99.99999917437158,99.9999939786794,5.19569218226934e-06,-53.413832583861,-51.71677801037087,1.697054573490135,-91.05890279641264,-88.16579589933636,2.8931068970762794,1.927146867298191,-3.6242014407883296,0.0,0.0,3.28536393617145,-6.178470833247744,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,severe_hot_bulk,Severe hot bulk,air_temp,Directed 1°C air shift,1.9716843516551443,1.7438385358164532,-0.22784581583869112,0.22784581583869112,75.46637747063359,64.08411398650551,11.382263484128075,23.259148626031358,20.571345332384084,-2.687803293647274,39.65176156456977,35.069644779225,-4.582116785344766,3.2955610487297786,-1.1767090287396433,0.4000846129113036,0.1688666607458278,5.618210839388464,-2.0060315443464294,0.6820567653562932,0.28788072494642947
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,severe_hot_bulk,Severe hot bulk,radiant,Directed 1°C radiant shift,1.9716843516551443,1.7607787407726818,-0.2109056108824625,0.2109056108824625,75.46637747063359,64.9765420154148,10.489835455218795,23.259148626031358,20.771181956588965,-2.487966669442393,39.65176156456977,35.41032251864888,-4.241439045920885,-1.1552152147557995,3.6431818841981896,0.0,0.0,-1.969389292263017,6.210828338183896,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,hot_radiant_gain,Hot radiant gain,air_temp,Directed 1°C air shift,1.9393892315193328,1.7174770976362288,-0.22191213388310405,0.22191213388310405,73.95148713685484,62.68518935441324,11.266297782441598,22.878176388510777,20.26037029821339,-2.6178060902973854,39.002287219323094,34.539500357099854,-4.46278686222324,3.296417695491648,-1.177210323492286,0.3442178509932674,0.1543808673047593,5.6196712347663365,-2.0068861422650794,0.5868161545078223,0.2631856152141667
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,hot_radiant_gain,Hot radiant gain,radiant,Directed 1°C radiant shift,1.9393892315193328,1.7222908361032654,-0.21709839541606746,0.21709839541606746,73.95148713685484,62.94149950909733,11.009987627757504,22.878176388510777,20.317155989268688,-2.5610203992420892,39.002287219323094,34.6363075411549,-4.365979678168195,-1.1894063099572385,3.7504267091993286,0.0,0.0,-2.0276776318904446,6.393657310058643,0.0,0.0
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,hot_humid_still,Hot humid still air,air_temp,Directed 1°C air shift,2.060811688342805,1.818053865245523,-0.24275782309728222,0.24275782309728222,79.43270029617594,67.94901961461795,11.483680681557985,24.310547126465988,21.446833021917936,-2.863714104548052,41.44416606392971,36.56215981820025,-4.882006245729457,3.154713122604563,-1.1231284873905514,0.6090736613524204,0.22305580798162206,5.378095929192195,-1.9146884395649852,1.0383373864414072,0.38026136966084056
older_layered,Older layered occupant,70,female,165.0,64.0,1.7047812971190182,0.7,0.8,hot_humid_still,Hot humid still air,radiant,Directed 1°C radiant shift,2.060811688342805,1.8416156489957474,-0.21919603934705778,0.21919603934705778,79.43270029617594,69.14877713907397,10.283923157101967,24.310547126465988,21.724781685293408,-2.5857654411725797,41.44416606392971,37.036001501081984,-4.408164562847723,-0.957337122268406,3.543102563440984,0.0,0.0,-1.6320504210809208,6.040214983928637,0.0,0.0
